Anno;Codice regione;Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2024;010;PIEMONTE;213;AL;S07                    ;COCAINA;11
2024;010;PIEMONTE;213;AL;S08                    ;COCAINA;34
2024;010;PIEMONTE;213;AL;S09                    ;COCAINA;39
2024;010;PIEMONTE;213;AL;S11                    ;COCAINA;19
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;A12                    ;COCAINA;
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S01                    ;COCAINA;88
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S02                    ;COCAINA;80
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S03                    ;COCAINA;60
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S04                    ;COCAINA;114
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S09                    ;COCAINA;117
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S10                    ;COCAINA;87
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S11                    ;COCAINA;162
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S12                    ;COCAINA;130
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S16                    ;COCAINA;129
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S17                    ;COCAINA;199
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S18                    ;COCAINA;1
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S19                    ;COCAINA;1
2024;010;PIEMONTE;301;ASL CITTA' DI TORINO;S20                    ;COCAINA;3
2024;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;A01                    ;COCAINA;4
2024;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;B01                    ;COCAINA;3
2024;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;S01                    ;COCAINA;71
2024;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S22                    ;COCAINA;139
2024;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S70                    ;COCAINA;258
2024;030;LOMBARDIA;323;ATS DELLA MONTAGNA;S47                    ;COCAINA;56
2024;030;LOMBARDIA;324;ATS DELLA BRIANZA;S10                    ;COCAINA;80
2024;030;LOMBARDIA;324;ATS DELLA BRIANZA;S91                    ;COCAINA;119
2024;030;LOMBARDIA;325;ATS DI BERGAMO;S01                    ;COCAINA;174
2024;030;LOMBARDIA;325;ATS DI BERGAMO;S02                    ;COCAINA;112
2024;030;LOMBARDIA;326;ATS DI BRESCIA;S91                    ;COCAINA;193
2024;030;LOMBARDIA;326;ATS DI BRESCIA;S92                    ;COCAINA;163
2024;030;LOMBARDIA;326;ATS DI BRESCIA;S93                    ;COCAINA;93
2024;030;LOMBARDIA;326;ATS DI BRESCIA;S94                    ;COCAINA;150
2024;030;LOMBARDIA;327;ATS DELLA VAL PADANA;S01                    ;COCAINA;92
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S01                    ;COCAINA;124
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S02                    ;COCAINA;80
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S03                    ;COCAINA;126
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S05                    ;COCAINA;163
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S11                    ;COCAINA;210
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S60                    ;COCAINA;
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S71                    ;COCAINA;190
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S80                    ;COCAINA;177
2024;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S90                    ;COCAINA;13
2024;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S06                    ;COCAINA;175
2024;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S07                    ;COCAINA;285
2024;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S13                    ;COCAINA;1
2024;030;LOMBARDIA;705;ASST OVEST MILANESE;S03                    ;COCAINA;
2024;030;LOMBARDIA;705;ASST OVEST MILANESE;S04                    ;COCAINA;59
2024;030;LOMBARDIA;705;ASST OVEST MILANESE;S06                    ;COCAINA;
2024;030;LOMBARDIA;706;ASST RHODENSE;S01                    ;COCAINA;
2024;030;LOMBARDIA;706;ASST RHODENSE;S02                    ;COCAINA;71
2024;030;LOMBARDIA;706;ASST RHODENSE;S07                    ;COCAINA;75
2024;030;LOMBARDIA;707;ASST NORD MILANO;S08                    ;COCAINA;102
2024;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S01                    ;COCAINA;154
2024;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S02                    ;COCAINA;282
2024;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S03                    ;COCAINA;179
2024;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S06                    ;COCAINA;93
2024;030;LOMBARDIA;709;ASST DI LODI;S01                    ;COCAINA;102
2024;030;LOMBARDIA;709;ASST DI LODI;S02                    ;COCAINA;29
2024;030;LOMBARDIA;709;ASST DI LODI;S03                    ;COCAINA;19
2024;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S01                    ;COCAINA;
2024;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S02                    ;COCAINA;
2024;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S03                    ;COCAINA;
2024;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S04                    ;COCAINA;
2024;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S01                    ;COCAINA;48
2024;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S02                    ;COCAINA;69
2024;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S03                    ;COCAINA;
2024;030;LOMBARDIA;712;ASST LARIANA;S01                    ;COCAINA;177
2024;030;LOMBARDIA;712;ASST LARIANA;S02                    ;COCAINA;25
2024;030;LOMBARDIA;712;ASST LARIANA;S03                    ;COCAINA;11
2024;030;LOMBARDIA;712;ASST LARIANA;S06                    ;COCAINA;22
2024;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;A01                    ;COCAINA;3
2024;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;B01                    ;COCAINA;13
2024;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;C01                    ;COCAINA;19
2024;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;D01                    ;COCAINA;3
2024;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;S01                    ;COCAINA;16
2024;030;LOMBARDIA;714;ASST DELLA VALCAMONICA;S01                    ;COCAINA;
2024;030;LOMBARDIA;715;ASST DI LECCO;S01                    ;COCAINA;60
2024;030;LOMBARDIA;715;ASST DI LECCO;S02                    ;COCAINA;12
2024;030;LOMBARDIA;715;ASST DI LECCO;S03                    ;COCAINA;
2024;030;LOMBARDIA;717;ASST DELLA BRIANZA;S01                    ;COCAINA;85
2024;030;LOMBARDIA;717;ASST DELLA BRIANZA;S02                    ;COCAINA;145
2024;030;LOMBARDIA;717;ASST DELLA BRIANZA;S05                    ;COCAINA;2
2024;030;LOMBARDIA;717;ASST DELLA BRIANZA;S07                    ;COCAINA;5
2024;030;LOMBARDIA;717;ASST DELLA BRIANZA;S08                    ;COCAINA;362
2024;030;LOMBARDIA;717;ASST DELLA BRIANZA;S10                    ;COCAINA;77
2024;030;LOMBARDIA;718;ASST PAPA GIOVANNI XXIII;S01                    ;COCAINA;462
2024;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S01                    ;COCAINA;24
2024;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S02                    ;COCAINA;26
2024;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S03                    ;COCAINA;45
2024;030;LOMBARDIA;720;ASST DI BERGAMO EST;S01                    ;COCAINA;43
2024;030;LOMBARDIA;720;ASST DI BERGAMO EST;S02                    ;COCAINA;25
2024;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01                    ;COCAINA;
2024;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21                    ;COCAINA;
2024;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22                    ;COCAINA;
2024;030;LOMBARDIA;722;ASST DELLA FRANCIACORTA;S04                    ;COCAINA;
2024;030;LOMBARDIA;722;ASST DELLA FRANCIACORTA;S10                    ;COCAINA;
2024;030;LOMBARDIA;723;ASST DEL GARDA;S02                    ;COCAINA;37
2024;030;LOMBARDIA;723;ASST DEL GARDA;S09                    ;COCAINA;26
2024;030;LOMBARDIA;724;ASST DI CREMONA;S01                    ;COCAINA;171
2024;030;LOMBARDIA;724;ASST DI CREMONA;S02                    ;COCAINA;16
2024;030;LOMBARDIA;725;ASST DI MANTOVA;S01                    ;COCAINA;119
2024;030;LOMBARDIA;725;ASST DI MANTOVA;S02                    ;COCAINA;
2024;030;LOMBARDIA;725;ASST DI MANTOVA;S03                    ;COCAINA;21
2024;030;LOMBARDIA;725;ASST DI MANTOVA;S04                    ;COCAINA;15
2024;030;LOMBARDIA;725;ASST DI MANTOVA;S05                    ;COCAINA;
2024;030;LOMBARDIA;725;ASST DI MANTOVA;S06                    ;COCAINA;39
2024;030;LOMBARDIA;726;ASST DI CREMA;S01                    ;COCAINA;45
2024;030;LOMBARDIA;727;ASST DI PAVIA;S01                    ;COCAINA;110
2024;030;LOMBARDIA;727;ASST DI PAVIA;S02                    ;COCAINA;281
2024;030;LOMBARDIA;727;ASST DI PAVIA;S03                    ;COCAINA;214
2024;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELL'ALTO ADIGE;S01                    ;COCAINA;124
2024;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELL'ALTO ADIGE;S02                    ;COCAINA;87
2024;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELL'ALTO ADIGE;S03                    ;COCAINA;24
2024;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELL'ALTO ADIGE;S04                    ;COCAINA;19
2024;042;PROV. AUTON. TRENTO;101;AZIENDA SANITARIA DELLA P.A. DI TRENTO;A01                    ;COCAINA;12
2024;042;PROV. AUTON. TRENTO;101;AZIENDA SANITARIA DELLA P.A. DI TRENTO;B01                    ;COCAINA;4
2024;042;PROV. AUTON. TRENTO;101;AZIENDA SANITARIA DELLA P.A. DI TRENTO;S01                    ;COCAINA;85
2024;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S01                    ;COCAINA;6
2024;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S02                    ;COCAINA;2
2024;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S03                    ;COCAINA;11
2024;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S04                    ;COCAINA;3
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S01                    ;COCAINA;79
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S02                    ;COCAINA;45
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S03                    ;COCAINA;14
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S04                    ;COCAINA;31
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S06                    ;COCAINA;103
2024;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S01                    ;COCAINA;104
2024;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S02                    ;COCAINA;73
2024;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S03                    ;COCAINA;78
2024;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S04                    ;COCAINA;45
2024;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S05                    ;COCAINA;59
2024;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S01                    ;COCAINA;19
2024;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S02                    ;COCAINA;64
2024;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S01                    ;COCAINA;16
2024;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S02                    ;COCAINA;43
2024;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S03                    ;COCAINA;30
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S51                    ;COCAINA;59
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S52                    ;COCAINA;72
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S61                    ;COCAINA;176
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S62                    ;COCAINA;33
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S71                    ;COCAINA;34
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S72                    ;COCAINA;39
2024;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S01                    ;COCAINA;48
2024;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S02                    ;COCAINA;46
2024;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S03                    ;COCAINA;2
2024;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S01                    ;COCAINA;15
2024;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S02                    ;COCAINA;122
2024;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S03                    ;COCAINA;4
2024;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S04                    ;COCAINA;29
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S01                    ;COCAINA;138
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S03                    ;COCAINA;62
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S11                    ;COCAINA;32
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S12                    ;COCAINA;18
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S21                    ;COCAINA;39
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S22                    ;COCAINA;49
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;A06                    ;COCAINA;9
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;B06                    ;COCAINA;9
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;D06                    ;COCAINA;15
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;E06                    ;COCAINA;12
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;S06                    ;COCAINA;15
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;A03                    ;COCAINA;6
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S03                    ;COCAINA;4
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S04                    ;COCAINA;10
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S05                    ;COCAINA;70
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A01                    ;COCAINA;12
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A02                    ;COCAINA;14
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S01                    ;COCAINA;60
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S02                    ;COCAINA;34
2024;070;LIGURIA;101;IMPERIESE;S01                    ;COCAINA;90
2024;070;LIGURIA;101;IMPERIESE;S02                    ;COCAINA;30
2024;070;LIGURIA;101;IMPERIESE;S03                    ;COCAINA;4
2024;070;LIGURIA;102;SAVONESE;S01                    ;COCAINA;13
2024;070;LIGURIA;102;SAVONESE;S02                    ;COCAINA;11
2024;070;LIGURIA;102;SAVONESE;S03                    ;COCAINA;14
2024;070;LIGURIA;102;SAVONESE;S04                    ;COCAINA;
2024;070;LIGURIA;103;GENOVESE;S01                    ;COCAINA;60
2024;070;LIGURIA;103;GENOVESE;S02                    ;COCAINA;45
2024;070;LIGURIA;103;GENOVESE;S03                    ;COCAINA;47
2024;070;LIGURIA;103;GENOVESE;S04                    ;COCAINA;35
2024;070;LIGURIA;103;GENOVESE;S05                    ;COCAINA;57
2024;070;LIGURIA;103;GENOVESE;S06                    ;COCAINA;48
2024;070;LIGURIA;104;CHIAVARESE;S01                    ;COCAINA;53
2024;070;LIGURIA;105;SPEZZINO;S01                    ;COCAINA;37
2024;070;LIGURIA;105;SPEZZINO;S02                    ;COCAINA;24
2024;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;C02                    ;COCAINA;
2024;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S01                    ;COCAINA;18
2024;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S02                    ;COCAINA;24
2024;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S03                    ;COCAINA;29
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;C01                    ;COCAINA;76
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S01                    ;COCAINA;84
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S02                    ;COCAINA;34
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S03                    ;COCAINA;4
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S04                    ;COCAINA;16
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S05                    ;COCAINA;10
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S01                    ;COCAINA;17
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S02                    ;COCAINA;123
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S03                    ;COCAINA;27
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S04                    ;COCAINA;20
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S05                    ;COCAINA;52
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S06                    ;COCAINA;11
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;C03                    ;COCAINA;4
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;C07                    ;COCAINA;7
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S01                    ;COCAINA;45
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S02                    ;COCAINA;28
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S03                    ;COCAINA;116
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S04                    ;COCAINA;64
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S05                    ;COCAINA;17
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S06                    ;COCAINA;24
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S07                    ;COCAINA;44
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;C09                    ;COCAINA;36
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S01                    ;COCAINA;45
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S02                    ;COCAINA;17
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S03                    ;COCAINA;44
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S04                    ;COCAINA;16
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S05                    ;COCAINA;43
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S06                    ;COCAINA;44
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S07                    ;COCAINA;72
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S08                    ;COCAINA;81
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S09                    ;COCAINA;47
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S12                    ;COCAINA;
2024;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;S01                    ;COCAINA;54
2024;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;C01                    ;COCAINA;26
2024;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S01                    ;COCAINA;40
2024;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S02                    ;COCAINA;12
2024;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S03                    ;COCAINA;3
2024;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S04                    ;COCAINA;5
2024;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S05                    ;COCAINA;22
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;C01                    ;COCAINA;5
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S01                    ;COCAINA;93
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S02                    ;COCAINA;40
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S03                    ;COCAINA;59
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S05                    ;COCAINA;64
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S06                    ;COCAINA;64
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S07                    ;COCAINA;130
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S21                    ;COCAINA;58
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S22                    ;COCAINA;95
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S23                    ;COCAINA;87
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S26                    ;COCAINA;115
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S27                    ;COCAINA;85
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S28                    ;COCAINA;97
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S29                    ;COCAINA;48
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S30                    ;COCAINA;42
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S31                    ;COCAINA;98
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S32                    ;COCAINA;120
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S33                    ;COCAINA;112
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S34                    ;COCAINA;303
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S35                    ;COCAINA;167
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S41                    ;COCAINA;235
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S42                    ;COCAINA;60
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S43                    ;COCAINA;141
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S44                    ;COCAINA;32
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S45                    ;COCAINA;134
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S46                    ;COCAINA;77
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S47                    ;COCAINA;20
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S48                    ;COCAINA;41
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S49                    ;COCAINA;235
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S50                    ;COCAINA;25
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S51                    ;COCAINA;31
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S52                    ;COCAINA;228
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S61                    ;COCAINA;2
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S62                    ;COCAINA;43
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S63                    ;COCAINA;46
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S64                    ;COCAINA;21
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S65                    ;COCAINA;76
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S66                    ;COCAINA;17
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S67                    ;COCAINA;76
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S68                    ;COCAINA;21
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S69                    ;COCAINA;25
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S70                    ;COCAINA;46
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;COCAINA;26
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S72                    ;COCAINA;16
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S73                    ;COCAINA;1
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S11                    ;COCAINA;55
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;COCAINA;30
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;COCAINA;115
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S22                    ;COCAINA;30
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;COCAINA;22
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;COCAINA;17
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;COCAINA;105
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;COCAINA;80
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;COCAINA;110
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;COCAINA;38
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;COCAINA;9
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S01                    ;COCAINA;128
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S02                    ;COCAINA;45
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S03                    ;COCAINA;59
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S14                    ;COCAINA;47
2024;110;MARCHE;302;AST2 DI ANCONA;S04                    ;COCAINA;55
2024;110;MARCHE;302;AST2 DI ANCONA;S05                    ;COCAINA;90
2024;110;MARCHE;302;AST2 DI ANCONA;S06                    ;COCAINA;28
2024;110;MARCHE;302;AST2 DI ANCONA;S07                    ;COCAINA;345
2024;110;MARCHE;303;AST3 DI MACERATA;S08                    ;COCAINA;103
2024;110;MARCHE;303;AST3 DI MACERATA;S09                    ;COCAINA;39
2024;110;MARCHE;303;AST3 DI MACERATA;S10                    ;COCAINA;12
2024;110;MARCHE;304;AST4 DI FERMO;S11                    ;COCAINA;122
2024;110;MARCHE;305;AST5 DI ASCOLI PICENO;S12                    ;COCAINA;45
